longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-115.57,32.8,16.0,1307.0,359.0,961.0,327.0,1.1853,62567.0,INLAND
-117.07,34.24,21.0,4773.0,1047.0,337.0,130.0,3.9375,128396.0,INLAND
-119.78,34.44,28.0,2864.0,495.0,1364.0,482.0,4.835,349985.02,NEAR OCEAN
-117.95,33.99,24.0,1219.0,177.0,610.0,185.0,6.7978,323081.01,<1H OCEAN
-118.32,34.07,25.0,2740.0,707.0,1420.0,664.0,3.5909,386232.02,<1H OCEAN
-121.01,37.25,16.0,2216.0,458.0,1135.0,424.0,2.7316,102106.0,INLAND
-122.14,37.86,20.0,6201.0,1182.0,2415.0,1141.0,4.5744,284184.0,NEAR BAY
-122.05,36.96,30.0,971.0,185.0,644.0,173.0,4.2045,235470.01,NEAR OCEAN
-115.59,32.85,20.0,1608.0,274.0,862.0,248.0,4.875,106899.0,INLAND
-118.35,34.04,41.0,1617.0,423.0,1110.0,375.0,2.4635,163346.0,<1H OCEAN
-122.92,41.7,23.0,4017.0,792.0,1634.0,619.0,2.3571,66707.0,INLAND
-118.36,33.82,36.0,1083.0,187.0,522.0,187.0,5.7765,329988.01,<1H OCEAN
-122.24,40.19,29.0,1912.0,336.0,859.0,325.0,3.7,85742.0,INLAND
-117.97,33.99,22.0,5284.0,982.0,2613.0,932.0,4.7332,256889.0,<1H OCEAN
-117.31,34.11,52.0,851.0,190.0,731.0,190.0,1.9044,67650.0,INLAND
-117.13,32.73,52.0,2676.0,557.0,1181.0,537.0,3.6058,198643.0,NEAR OCEAN
-118.48,34.2,23.0,2850.0,864.0,2249.0,777.0,2.6957,198256.0,<1H OCEAN
-117.85,34.14,35.0,1582.0,248.0,654.0,221.0,4.9091,260458.0,INLAND
-121.8,38.01,37.0,3058.0,567.0,1351.0,523.0,3.5179,127989.0,INLAND
-117.56,33.88,36.0,838.0,210.0,722.0,180.0,2.4861,106940.0,INLAND
-118.34,34.19,43.0,1029.0,252.0,613.0,255.0,2.6827,219582.0,<1H OCEAN
-117.68,34.14,4.0,4791.0,695.0,1871.0,659.0,6.9532,280931.0,INLAND
-121.8,37.34,25.0,1642.0,297.0,1146.0,279.0,5.2088,237276.0,<1H OCEAN
-121.03,37.64,22.0,2001.0,387.0,1520.0,387.0,3.148,112155.0,INLAND
-122.19,37.83,28.0,1326.0,184.0,463.0,190.0,8.2049,365330.06,NEAR BAY
-118.29,34.08,49.0,649.0,315.0,987.0,329.0,1.6806,281084.0,<1H OCEAN
-117.88,34.01,16.0,6756.0,1332.0,4429.0,1299.0,4.7589,187687.0,<1H OCEAN
-116.4,34.09,9.0,4855.0,872.0,2098.0,765.0,3.2723,112015.03,INLAND
-118.27,33.99,35.0,932.0,294.0,1153.0,282.0,1.4886,100408.0,<1H OCEAN
-118.4,34.21,45.0,972.0,181.0,554.0,187.0,4.8194,201502.0,<1H OCEAN
-118.3,34.04,37.0,1470.0,399.0,1579.0,390.0,2.006,152196.0,<1H OCEAN
-118.44,34.27,29.0,1701.0,419.0,1616.0,371.0,3.3603,142618.0,<1H OCEAN
-122.03,37.62,35.0,1298.0,236.0,632.0,204.0,3.8929,204183.0,NEAR BAY
-118.34,33.9,36.0,1342.0,259.0,706.0,261.0,4.1776,235781.0,<1H OCEAN
-117.07,33.15,15.0,2994.0,522.0,1231.0,503.0,3.2024,173351.0,<1H OCEAN
-117.91,33.64,40.0,1958.0,333.0,876.0,364.0,3.6406,337568.11,<1H OCEAN
-118.24,34.11,50.0,2141.0,451.0,1777.0,426.0,2.7679,186193.0,<1H OCEAN
-121.41,38.59,17.0,12355.0,3630.0,5692.0,3073.0,2.5245,112306.0,INLAND
-122.19,37.76,45.0,995.0,238.0,630.0,237.0,1.925,78771.0,NEAR BAY
-121.91,36.62,30.0,724.0,167.0,325.0,155.0,3.3333,262645.0,<1H OCEAN
-118.11,33.74,43.0,1222.0,303.0,565.0,309.0,4.8482,462528.61,NEAR OCEAN
-121.3,37.94,52.0,24.0,6.0,23.0,5.0,2.375,156658.16,INLAND
-118.23,34.07,35.0,1335.0,440.0,1586.0,445.0,1.9722,161121.01,<1H OCEAN
-122.49,37.5,21.0,1209.0,309.0,801.0,259.0,4.5625,439477.01,NEAR OCEAN
-117.07,34.05,14.0,5764.0,1006.0,1876.0,841.0,1.9694,141890.0,INLAND
-120.41,37.88,16.0,744.0,141.0,311.0,122.0,4.4231,107588.0,INLAND
-118.08,33.91,30.0,1366.0,460.0,920.0,410.0,0.9946,149596.0,<1H OCEAN
-120.62,37.36,15.0,3455.0,729.0,2014.0,659.0,3.2656,91659.0,INLAND
-118.27,34.18,52.0,3034.0,406.0,1158.0,399.0,6.2976,463493.1,<1H OCEAN
-118.13,34.1,24.0,4670.0,1185.0,2478.0,1107.0,3.1975,235489.0,<1H OCEAN
-122.44,37.76,52.0,2110.0,454.0,816.0,438.0,3.9079,380454.02,NEAR BAY
-121.05,39.2,48.0,1759.0,389.0,716.0,350.0,2.3125,109308.0,INLAND
-117.98,33.66,26.0,3527.0,547.0,1615.0,542.0,6.1624,279230.0,<1H OCEAN
-121.97,37.93,4.0,3241.0,464.0,1552.0,494.0,6.6134,298748.0,INLAND
-118.39,34.04,45.0,2089.0,312.0,834.0,305.0,7.3028,480049.75,<1H OCEAN
-117.95,33.99,25.0,1075.0,138.0,451.0,132.0,6.8492,324610.0,<1H OCEAN
-121.43,38.65,18.0,909.0,198.0,661.0,176.0,3.1696,86725.0,INLAND
-121.72,38.54,16.0,2790.0,624.0,1386.0,636.0,3.1908,180734.0,INLAND
-118.31,33.97,52.0,1629.0,277.0,819.0,288.0,3.725,139869.0,<1H OCEAN
-122.73,38.4,30.0,3689.0,746.0,2250.0,697.0,2.975,156723.0,<1H OCEAN
-120.71,38.34,16.0,1257.0,231.0,559.0,213.0,4.4531,145432.0,INLAND
-120.42,37.98,18.0,3059.0,609.0,1335.0,581.0,2.5129,116692.0,INLAND
-118.21,34.05,28.0,1079.0,306.0,1358.0,285.0,2.52,134850.0,<1H OCEAN
-121.39,38.67,35.0,562.0,174.0,240.0,106.0,0.9338,100745.0,INLAND
-117.17,32.79,44.0,2262.0,647.0,3009.0,657.0,2.2663,137809.0,NEAR OCEAN
-118.24,34.08,52.0,137.0,26.0,65.0,24.0,4.025,154957.01,<1H OCEAN
-118.32,33.88,34.0,1803.0,341.0,947.0,333.0,5.5538,279346.0,<1H OCEAN
-117.93,33.84,26.0,2811.0,612.0,1374.0,566.0,3.475,247575.0,<1H OCEAN
-117.82,33.72,24.0,3477.0,462.0,1593.0,484.0,6.8634,282648.0,<1H OCEAN
-122.3,41.32,13.0,2300.0,513.0,1151.0,488.0,2.1571,80314.0,INLAND
-122.18,37.79,46.0,2109.0,387.0,922.0,329.0,3.9712,199796.0,NEAR BAY
-118.29,33.73,43.0,1854.0,519.0,1151.0,486.0,2.5759,226030.0,NEAR OCEAN
-121.61,36.68,37.0,3149.0,833.0,3456.0,788.0,2.8542,135449.0,<1H OCEAN
-118.26,33.97,47.0,1504.0,374.0,1168.0,358.0,1.4625,95299.0,<1H OCEAN
-117.32,33.87,15.0,826.0,138.0,440.0,134.0,4.8125,170238.0,INLAND
-118.0,33.84,30.0,1549.0,325.0,885.0,299.0,4.0039,196384.0,<1H OCEAN
-120.62,37.37,8.0,2608.0,428.0,1530.0,435.0,3.968,116146.0,INLAND
-117.24,34.04,4.0,4289.0,682.0,1981.0,705.0,5.3366,169688.0,INLAND
-116.97,32.78,26.0,8902.0,1413.0,3941.0,1387.0,4.7943,208667.0,<1H OCEAN
-118.88,34.19,26.0,2296.0,275.0,842.0,263.0,7.7889,344254.02,<1H OCEAN
-118.68,34.27,16.0,4637.0,941.0,2476.0,878.0,4.0568,228880.0,<1H OCEAN
-119.67,36.65,20.0,2512.0,449.0,1464.0,450.0,3.9211,92163.0,INLAND
-121.91,36.42,14.0,1078.0,261.0,382.0,171.0,3.7083,260526.02,NEAR OCEAN
-118.29,33.92,34.0,1799.0,362.0,1293.0,355.0,3.692,149599.0,<1H OCEAN
-121.49,38.56,52.0,1777.0,368.0,624.0,350.0,3.6729,144051.0,INLAND
-117.9,33.72,33.0,2613.0,562.0,3150.0,543.0,4.3899,184656.0,<1H OCEAN
-120.91,40.08,24.0,1629.0,313.0,641.0,274.0,2.2067,74572.0,INLAND
-122.12,37.68,35.0,1958.0,484.0,1146.0,448.0,2.95,156171.0,NEAR BAY
-121.89,37.68,22.0,1898.0,239.0,734.0,245.0,6.2918,309273.0,<1H OCEAN
-119.08,36.21,20.0,1911.0,389.0,1241.0,348.0,2.5156,68190.0,INLAND
-118.31,34.02,45.0,1423.0,278.0,822.0,276.0,2.4519,107838.0,<1H OCEAN
-119.75,36.73,39.0,2290.0,539.0,1685.0,536.0,1.6325,52295.0,INLAND
-119.66,36.3,18.0,1147.0,202.0,717.0,212.0,3.3681,82374.0,INLAND
-118.32,33.96,47.0,1297.0,292.0,704.0,264.0,3.3214,159021.0,<1H OCEAN
-120.49,37.28,11.0,1721.0,381.0,1708.0,373.0,1.9535,67798.0,INLAND
-118.13,34.04,36.0,1938.0,364.0,1118.0,374.0,3.5833,225293.0,<1H OCEAN
-117.28,34.14,40.0,2364.0,438.0,968.0,416.0,3.4906,101511.0,INLAND
-122.94,38.5,46.0,2280.0,492.0,807.0,366.0,2.6316,131251.0,<1H OCEAN
-120.98,38.66,9.0,2073.0,404.0,916.0,373.0,3.225,156912.0,INLAND
-122.02,37.34,28.0,2488.0,396.0,1190.0,410.0,5.7881,342117.0,<1H OCEAN
-122.43,37.72,52.0,3351.0,719.0,2101.0,706.0,3.0107,253605.0,NEAR BAY
-121.27,38.67,16.0,3185.0,886.0,1550.0,802.0,2.5199,141010.0,INLAND
-119.45,36.58,18.0,1425.0,280.0,753.0,266.0,3.7813,91142.0,INLAND
-122.69,37.91,43.0,1730.0,326.0,629.0,279.0,4.3194,289198.0,NEAR OCEAN
-122.04,37.08,20.0,467.0,95.0,229.0,86.0,4.8,276080.01,NEAR OCEAN
-121.7,37.94,36.0,1710.0,320.0,861.0,300.0,2.8828,118997.0,INLAND
-121.83,38.45,15.0,5115.0,776.0,2540.0,794.0,4.8611,155227.0,INLAND
-117.97,33.65,26.0,2379.0,336.0,988.0,346.0,5.3674,315878.02,<1H OCEAN
-121.38,38.68,35.0,1565.0,290.0,861.0,277.0,2.4844,79245.0,INLAND
-122.01,38.36,28.0,1967.0,315.0,734.0,291.0,4.9583,186280.0,INLAND
-118.29,34.03,22.0,3313.0,1235.0,2381.0,1063.0,0.7473,179861.0,<1H OCEAN
-118.02,33.81,34.0,3482.0,614.0,2227.0,641.0,5.1155,208689.0,<1H OCEAN
-117.7,33.5,4.0,7474.0,1037.0,2969.0,1007.0,8.7591,420964.03,<1H OCEAN
-121.81,37.27,22.0,2996.0,695.0,2169.0,607.0,4.3438,207054.0,<1H OCEAN
-120.9,37.76,20.0,570.0,112.0,304.0,108.0,2.2024,140408.0,INLAND
-123.63,41.11,19.0,1797.0,384.0,1033.0,327.0,1.4911,60950.0,<1H OCEAN
-121.38,38.41,10.0,3425.0,629.0,1538.0,587.0,4.45,140281.0,INLAND
-119.05,36.06,23.0,2344.0,407.0,1184.0,406.0,3.1625,76182.0,INLAND
-118.32,33.91,35.0,940.0,197.0,640.0,215.0,4.2,183019.0,<1H OCEAN
-119.16,34.95,14.0,4054.0,787.0,1581.0,579.0,3.0882,121646.0,INLAND
-119.7,36.81,32.0,2623.0,528.0,1570.0,492.0,2.7159,69715.0,INLAND
-118.01,33.77,33.0,1387.0,238.0,890.0,264.0,5.422,210645.0,<1H OCEAN
-122.03,38.0,25.0,3577.0,581.0,1753.0,593.0,5.7295,204572.0,NEAR BAY
-118.1,33.9,40.0,1880.0,377.0,1229.0,378.0,4.4167,178041.0,<1H OCEAN
-121.22,39.43,17.0,2254.0,485.0,1007.0,433.0,1.7,92681.0,INLAND
-118.21,34.04,52.0,846.0,271.0,1153.0,281.0,2.1923,148512.0,<1H OCEAN
-121.31,38.0,35.0,2097.0,351.0,977.0,358.0,4.3958,122558.0,INLAND
-120.57,34.96,27.0,1401.0,294.0,1306.0,286.0,2.5809,107796.0,NEAR OCEAN
-119.0,34.19,5.0,3634.0,718.0,1317.0,743.0,4.2917,251198.04,<1H OCEAN
-121.36,38.66,14.0,756.0,141.0,424.0,155.0,3.6953,126605.0,INLAND
-121.47,38.55,24.0,979.0,287.0,546.0,291.0,1.186,68894.0,INLAND
-122.13,37.67,42.0,3592.0,703.0,1625.0,665.0,3.2434,185998.0,NEAR BAY
-117.3,34.53,38.0,1643.0,489.0,1196.0,406.0,1.2275,65439.0,INLAND
-118.1,34.16,44.0,2795.0,496.0,1235.0,469.0,4.2386,289470.0,INLAND
-121.57,39.16,21.0,1872.0,302.0,870.0,301.0,3.725,94043.0,INLAND
-122.77,38.29,32.0,3201.0,542.0,1869.0,519.0,3.2442,256408.0,<1H OCEAN
-122.38,37.18,52.0,1746.0,315.0,941.0,220.0,3.3047,305837.02,NEAR OCEAN
-117.27,33.03,25.0,1787.0,311.0,1108.0,311.0,3.9826,225174.02,NEAR OCEAN
-117.88,33.66,26.0,6017.0,1244.0,2673.0,1135.0,3.5426,277564.01,<1H OCEAN
-119.78,36.3,30.0,1846.0,391.0,1255.0,352.0,2.1681,64204.0,INLAND
-118.12,34.03,20.0,2595.0,428.0,1751.0,479.0,5.6112,295302.0,<1H OCEAN
-122.29,38.32,23.0,4312.0,993.0,2317.0,934.0,2.7667,157169.0,NEAR BAY
-122.49,37.79,52.0,3146.0,478.0,1143.0,455.0,6.1407,490297.9,NEAR BAY
-120.36,36.14,18.0,1206.0,274.0,622.0,217.0,1.8264,66678.0,INLAND
-122.01,39.21,52.0,1989.0,392.0,985.0,396.0,2.5556,82837.0,INLAND
-116.87,34.24,15.0,4419.0,822.0,622.0,267.0,3.9688,170720.0,INLAND
-123.11,39.32,20.0,2745.0,504.0,1421.0,430.0,3.3431,129413.0,INLAND
-120.6,38.76,22.0,1236.0,273.0,615.0,248.0,3.0217,113065.0,INLAND
-118.49,34.26,25.0,8389.0,1872.0,4483.0,1747.0,3.5497,260009.01,<1H OCEAN
-118.24,34.15,20.0,2734.0,658.0,1562.0,607.0,3.3906,257161.0,<1H OCEAN
-117.82,33.75,30.0,2910.0,535.0,1270.0,489.0,4.6161,232139.0,<1H OCEAN
-117.1,32.71,25.0,939.0,247.0,1003.0,240.0,1.75,89395.0,NEAR OCEAN
-117.92,33.82,10.0,1548.0,506.0,1535.0,424.0,4.5057,166949.0,<1H OCEAN
-117.14,32.72,34.0,2533.0,862.0,2011.0,778.0,2.1199,153801.0,NEAR OCEAN
-118.33,34.02,42.0,2043.0,378.0,869.0,416.0,3.5,175090.0,<1H OCEAN
-118.29,33.88,21.0,4946.0,1231.0,3186.0,1167.0,3.3281,236690.0,<1H OCEAN
-121.3,38.61,25.0,2707.0,464.0,1423.0,490.0,4.3235,127838.0,INLAND
-121.27,38.65,25.0,2787.0,601.0,1247.0,522.0,2.9016,146379.0,INLAND
-121.6,39.8,10.0,1742.0,307.0,721.0,312.0,2.4537,112937.0,INLAND
-117.16,34.06,33.0,2101.0,468.0,1997.0,412.0,2.8125,104732.0,INLAND
-118.99,35.4,48.0,1908.0,331.0,789.0,321.0,3.5714,91101.0,INLAND
-118.42,33.85,43.0,1584.0,477.0,799.0,433.0,5.0322,411407.09,NEAR OCEAN
-122.1,37.39,31.0,1117.0,304.0,591.0,302.0,3.5909,327588.0,NEAR BAY
-121.69,36.52,15.0,4037.0,586.0,1596.0,557.0,8.0922,397142.02,<1H OCEAN
-117.32,33.22,16.0,1057.0,232.0,316.0,221.0,2.7417,119119.03,NEAR OCEAN
-118.04,33.74,26.0,2532.0,421.0,1274.0,441.0,5.3559,241778.01,<1H OCEAN
-117.69,33.58,5.0,6678.0,1011.0,2877.0,982.0,7.5177,329207.0,<1H OCEAN
-117.82,33.77,32.0,2308.0,301.0,967.0,320.0,7.0565,333746.02,<1H OCEAN
-121.84,36.52,18.0,3165.0,533.0,1312.0,434.0,6.5234,370427.1,NEAR OCEAN
-118.13,34.11,45.0,1780.0,289.0,755.0,328.0,4.825,333844.0,<1H OCEAN
-122.26,37.55,17.0,4576.0,814.0,1941.0,807.0,5.9572,409593.01,NEAR BAY
-122.15,37.46,52.0,1803.0,257.0,683.0,259.0,10.9508,500001.0,NEAR BAY
-116.97,32.81,19.0,1573.0,471.0,844.0,414.0,2.1422,126721.0,<1H OCEAN
-119.33,36.3,11.0,3045.0,,1563.0,516.0,5.4337,134613.0,INLAND
-118.37,34.17,15.0,3327.0,1011.0,2683.0,857.0,2.3784,208442.01,<1H OCEAN
-122.26,37.82,22.0,3682.0,1270.0,2024.0,1250.0,1.2185,201311.06,NEAR BAY
-118.36,33.82,26.0,5166.0,1313.0,2738.0,1239.0,3.3565,341296.0,<1H OCEAN
-120.63,37.36,16.0,1605.0,282.0,866.0,284.0,4.0694,120505.0,INLAND
-122.22,37.78,44.0,1678.0,514.0,1700.0,495.0,2.0801,126996.0,NEAR BAY
-117.3,34.17,30.0,2483.0,573.0,1172.0,438.0,1.875,88227.0,INLAND
-121.32,38.02,26.0,2851.0,533.0,1544.0,499.0,3.5379,104218.0,INLAND
-122.02,37.39,35.0,2297.0,497.0,1428.0,497.0,4.7431,260168.0,<1H OCEAN
-118.17,34.07,37.0,1155.0,225.0,814.0,241.0,3.875,153567.0,<1H OCEAN
-117.78,33.68,11.0,1994.0,477.0,849.0,411.0,4.0187,230951.0,<1H OCEAN
-121.47,38.58,52.0,2035.0,483.0,904.0,459.0,2.6976,108714.0,INLAND
-117.38,33.96,30.0,3153.0,623.0,1544.0,575.0,3.4491,125581.0,INLAND
-118.03,33.93,22.0,3382.0,800.0,2688.0,784.0,3.875,171435.0,<1H OCEAN
-124.15,40.78,36.0,2112.0,374.0,829.0,368.0,3.3984,91229.0,NEAR OCEAN
-117.31,32.82,42.0,2785.0,389.0,833.0,333.0,11.3074,499800.98,NEAR OCEAN
-121.98,37.33,35.0,1907.0,326.0,912.0,313.0,5.9567,295896.0,<1H OCEAN
-118.08,33.86,26.0,778.0,173.0,539.0,186.0,3.2679,219738.0,<1H OCEAN
-118.24,33.9,40.0,1308.0,272.0,901.0,257.0,2.8269,101242.0,<1H OCEAN
-119.81,36.79,39.0,2471.0,460.0,1118.0,431.0,2.4167,71247.0,INLAND
-119.54,38.51,14.0,1250.0,272.0,721.0,234.0,2.35,101187.0,INLAND
-116.44,33.93,17.0,5293.0,1266.0,1201.0,599.0,1.6849,88624.0,INLAND
-122.09,37.63,36.0,1570.0,274.0,992.0,249.0,5.3644,187761.0,NEAR BAY
-116.5,33.69,20.0,4810.0,1074.0,1304.0,740.0,2.25,197075.0,INLAND
-121.96,37.36,16.0,5040.0,1325.0,3150.0,1196.0,4.2837,256182.0,<1H OCEAN
-122.12,37.37,37.0,1446.0,181.0,549.0,190.0,10.7355,500001.0,NEAR BAY
-118.37,33.82,36.0,2463.0,447.0,1125.0,424.0,6.0176,360301.02,<1H OCEAN
-118.46,34.04,25.0,2768.0,850.0,1558.0,784.0,3.6976,371252.05,<1H OCEAN
-117.49,33.9,7.0,10235.0,2238.0,5271.0,2094.0,3.6071,156089.0,INLAND
-118.16,33.94,25.0,5675.0,1224.0,3317.0,1119.0,3.9352,235171.0,<1H OCEAN
-118.34,34.06,52.0,1482.0,336.0,768.0,300.0,3.7167,350035.03,<1H OCEAN
-121.22,38.8,11.0,2521.0,521.0,1390.0,477.0,3.5265,135048.0,INLAND
-117.04,32.75,36.0,2297.0,418.0,1070.0,392.0,3.5192,147557.0,NEAR OCEAN
-118.7,34.28,27.0,727.0,136.0,467.0,144.0,3.7188,242416.0,<1H OCEAN
-117.87,33.79,25.0,2546.0,545.0,1543.0,521.0,4.192,208923.0,<1H OCEAN
-121.4,38.55,19.0,2497.0,494.0,748.0,442.0,2.925,136030.0,INLAND
-117.37,33.98,43.0,2862.0,772.0,1878.0,675.0,2.1151,94354.0,INLAND
-118.18,34.08,33.0,1369.0,408.0,1475.0,377.0,2.3281,152700.0,<1H OCEAN
-118.32,34.19,37.0,589.0,119.0,375.0,122.0,3.3897,230596.0,<1H OCEAN
-118.17,34.12,30.0,3376.0,720.0,1990.0,725.0,3.7813,257547.01,<1H OCEAN
-121.13,36.21,30.0,1484.0,414.0,1200.0,351.0,1.7548,108599.0,<1H OCEAN
-118.29,34.18,52.0,1602.0,265.0,667.0,251.0,5.049,333163.01,<1H OCEAN
-117.39,33.96,49.0,2527.0,461.0,1344.0,451.0,4.0833,121937.0,INLAND
-122.27,37.88,44.0,2252.0,592.0,989.0,550.0,3.0132,254436.0,NEAR BAY
-118.18,34.11,33.0,1523.0,391.0,753.0,298.0,2.6591,180539.0,<1H OCEAN
-120.02,39.24,24.0,1602.0,426.0,751.0,257.0,1.7609,99694.0,INLAND
-121.26,37.97,31.0,1189.0,295.0,891.0,292.0,2.5536,60480.0,INLAND
-118.4,34.41,22.0,4443.0,560.0,1573.0,496.0,10.0285,498825.98,<1H OCEAN
-117.95,33.92,13.0,2312.0,592.0,2038.0,559.0,3.1378,146304.0,<1H OCEAN
-118.16,34.06,25.0,4284.0,741.0,2163.0,701.0,6.1509,310710.01,<1H OCEAN
-118.47,33.99,24.0,1438.0,454.0,665.0,416.0,2.975,456547.66,<1H OCEAN
-124.18,40.79,39.0,1836.0,352.0,883.0,337.0,1.745,68683.0,NEAR OCEAN
-117.82,33.88,15.0,5392.0,895.0,2531.0,827.0,6.2185,280882.01,<1H OCEAN
-122.04,37.37,33.0,2757.0,489.0,1201.0,481.0,5.0453,307519.02,<1H OCEAN
-118.35,33.9,32.0,1056.0,225.0,565.0,231.0,3.9485,232041.0,<1H OCEAN
-118.09,33.94,33.0,1976.0,404.0,1379.0,395.0,3.8542,175290.0,<1H OCEAN
-120.6,35.1,16.0,3290.0,686.0,1497.0,655.0,2.6875,179295.0,<1H OCEAN
-118.46,35.12,16.0,4084.0,812.0,2033.0,668.0,3.2405,86416.0,INLAND
-118.19,33.83,43.0,2641.0,411.0,1011.0,444.0,6.4468,438556.19,NEAR OCEAN
-123.47,39.8,18.0,2130.0,545.0,863.0,346.0,2.3571,80379.0,INLAND
-114.98,33.82,15.0,644.0,129.0,137.0,52.0,3.2097,82456.0,INLAND
-118.23,33.9,45.0,1285.0,238.0,840.0,211.0,3.4107,115796.0,<1H OCEAN
-118.47,34.01,27.0,1782.0,471.0,837.0,422.0,3.7727,418829.13,<1H OCEAN
-118.0,34.14,31.0,1298.0,431.0,1131.0,425.0,1.0548,148310.0,INLAND
-119.79,36.77,43.0,2323.0,502.0,1144.0,471.0,2.3967,61212.0,INLAND
-117.91,33.74,15.0,715.0,214.0,1394.0,244.0,3.3846,158093.0,<1H OCEAN
-118.16,34.07,42.0,3836.0,777.0,2118.0,754.0,3.6364,245207.0,<1H OCEAN
-117.72,34.05,8.0,1841.0,409.0,1243.0,394.0,4.0614,121033.0,INLAND
-118.39,33.88,34.0,1973.0,367.0,843.0,345.0,6.077,433285.02,<1H OCEAN
-118.16,34.09,52.0,1722.0,448.0,1122.0,425.0,3.1204,215114.0,<1H OCEAN
-122.23,37.75,50.0,1542.0,289.0,654.0,268.0,3.9632,233988.0,NEAR BAY
-118.29,34.0,52.0,2579.0,494.0,1558.0,458.0,2.0809,114612.0,<1H OCEAN
-122.01,37.26,14.0,2561.0,404.0,1172.0,378.0,7.6107,446454.64,<1H OCEAN
-118.31,33.8,30.0,3096.0,757.0,2048.0,704.0,3.125,247186.0,<1H OCEAN
-122.01,37.56,6.0,3028.0,778.0,1531.0,736.0,4.4259,187264.02,NEAR BAY
-119.02,36.07,39.0,1173.0,269.0,702.0,232.0,1.6146,52724.0,INLAND
-121.36,38.67,17.0,2770.0,684.0,1471.0,624.0,2.3683,95704.0,INLAND
-117.92,33.98,10.0,16414.0,2919.0,8907.0,2714.0,6.1552,342735.0,<1H OCEAN
-121.99,37.27,21.0,1214.0,192.0,500.0,185.0,7.598,349246.07,<1H OCEAN
-122.31,37.52,35.0,1817.0,262.0,659.0,262.0,6.8336,463151.22,NEAR OCEAN
-119.56,36.08,37.0,766.0,189.0,639.0,190.0,1.6607,50421.0,INLAND
-122.45,37.71,41.0,1578.0,351.0,1159.0,299.0,3.9167,245330.0,NEAR OCEAN
-119.11,34.17,37.0,470.0,105.0,522.0,83.0,2.0368,216186.0,NEAR OCEAN
-121.09,38.97,13.0,1467.0,221.0,688.0,231.0,5.2536,192572.0,INLAND
-118.27,34.16,45.0,1865.0,360.0,973.0,349.0,3.6587,300477.01,<1H OCEAN
-118.29,34.09,29.0,2240.0,792.0,2254.0,739.0,2.3317,191208.01,<1H OCEAN
-117.13,32.75,23.0,3999.0,1182.0,2051.0,1130.0,2.1292,132997.0,NEAR OCEAN
-122.75,38.46,16.0,2653.0,606.0,1693.0,586.0,2.6384,151922.0,<1H OCEAN
-117.59,33.61,3.0,2993.0,429.0,991.0,390.0,10.0765,416022.17,<1H OCEAN
-117.59,34.16,10.0,9467.0,1181.0,3819.0,1122.0,7.8252,339367.0,INLAND
-119.59,34.39,35.0,622.0,170.0,278.0,139.0,3.6969,308295.01,<1H OCEAN
-118.37,34.12,34.0,2821.0,399.0,843.0,391.0,11.615,500001.0,<1H OCEAN
-119.54,36.61,20.0,1490.0,318.0,1474.0,326.0,1.4937,56032.0,INLAND
-115.53,34.91,12.0,807.0,199.0,246.0,102.0,2.5391,66508.0,INLAND
-118.41,34.14,33.0,778.0,143.0,258.0,130.0,5.738,463884.08,<1H OCEAN
-121.74,36.92,14.0,3355.0,695.0,1350.0,697.0,2.6506,165279.0,<1H OCEAN
-121.83,37.99,23.0,1150.0,174.0,572.0,174.0,4.9167,155571.0,INLAND
-122.32,38.35,20.0,3494.0,549.0,1673.0,541.0,5.5718,204798.0,INLAND
-117.18,32.83,23.0,2105.0,525.0,1218.0,484.0,3.375,184473.0,NEAR OCEAN
-117.04,32.68,9.0,3087.0,609.0,1530.0,556.0,3.775,129124.0,NEAR OCEAN
-119.02,35.42,40.0,1912.0,439.0,1015.0,413.0,1.4598,53934.0,INLAND
-122.55,37.99,34.0,3306.0,555.0,1398.0,585.0,4.8993,322213.0,NEAR BAY
-122.14,38.03,42.0,118.0,34.0,54.0,30.0,2.5795,179305.0,NEAR BAY
-120.98,37.68,18.0,4197.0,1006.0,2203.0,874.0,2.166,114536.0,INLAND
-122.13,38.01,48.0,2123.0,494.0,859.0,474.0,1.8523,142998.0,NEAR BAY
-122.19,37.42,47.0,932.0,167.0,295.0,116.0,8.4375,492801.93,NEAR OCEAN
-124.15,40.76,24.0,2858.0,511.0,1388.0,512.0,3.375,98460.0,NEAR OCEAN
-118.48,34.0,41.0,2584.0,743.0,1058.0,668.0,3.2061,373475.03,<1H OCEAN
-122.95,38.73,37.0,1548.0,328.0,863.0,287.0,2.9792,151641.0,<1H OCEAN
-121.0,37.65,17.0,484.0,202.0,198.0,204.0,0.6825,160657.0,INLAND
-122.3,37.87,52.0,3123.0,749.0,1695.0,684.0,2.2208,168553.01,NEAR BAY
-121.38,38.61,27.0,2375.0,537.0,863.0,452.0,3.0086,125971.0,INLAND
-118.41,34.07,47.0,2979.0,626.0,1076.0,571.0,3.9904,489655.87,<1H OCEAN
-118.14,34.13,49.0,4438.0,803.0,1650.0,741.0,5.1072,411286.02,<1H OCEAN
-118.24,34.05,13.0,1703.0,697.0,1823.0,669.0,0.8288,189233.02,<1H OCEAN
-118.2,33.93,36.0,1191.0,345.0,1193.0,295.0,2.5185,134204.0,<1H OCEAN
-117.93,33.67,27.0,3512.0,472.0,1391.0,481.0,8.1001,374716.14,<1H OCEAN
